age_s,dmarried_s,empl_06,salary_06,profit_06,tenure_06,days_06,hours_06,contract_06,dformal_06,educ_s,city,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,educ_lb,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,selected,0.0,0.0,1.0,110.0,96170020.0,0.0,0.7522727
23.0,0.0,1.0,450000.0,0.0,14.966666,26.0,56.0,1.0,1.0,11.0,7.0,21.0,1.0,1.0,381500.0,0.0,26.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,110.0,13120005.0,1.0,0.7522727
21.0,1.0,1.0,408000.0,0.0,15.8,26.0,48.0,1.0,1.0,11.0,7.0,19.0,0.0,1.0,0.0,80000.0,26.0,48.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
19.0,0.0,1.0,408000.0,0.0,8.966666,24.0,72.0,0.0,0.0,11.0,7.0,18.0,0.0,1.0,0.0,210000.0,26.0,60.0,0.0,0.0,9.0,control,1.0,0.0,1.0,110.0,63530020.0,1.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,control,0.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
26.0,0.0,1.0,400000.0,0.0,14.233334,26.0,60.0,0.0,0.0,10.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,110.0,63530020.0,0.0,0.7522727
21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13530005.0,0.0,0.7522727
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,0.0,80000.0,26.0,60.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,63530020.0,0.0,0.7522727
27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,25.0,1.0,1.0,0.0,96000.0,8.0,24.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13120005.0,1.0,0.7522727
23.0,0.0,1.0,408000.0,0.0,11.766666,30.0,48.0,0.0,0.0,11.0,7.0,21.0,0.0,1.0,358000.0,0.0,26.0,48.0,1.0,1.0,11.0,control,1.0,1.0,1.0,110.0,63530020.0,0.0,0.7522727
22.0,0.0,1.0,600000.0,0.0,9.366667,26.0,52.0,1.0,1.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
21.0,0.0,1.0,240000.0,0.0,7.1666665,30.0,60.0,0.0,0.0,11.0,7.0,19.0,1.0,1.0,0.0,300000.0,26.0,48.0,0.0,0.0,5.0,control,1.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
23.0,0.0,1.0,408000.0,0.0,12.866667,26.0,50.0,1.0,1.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,96170020.0,1.0,0.7522727
26.0,0.0,1.0,381500.0,0.0,0.6,26.0,56.0,0.0,0.0,9.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,110.0,96170020.0,0.0,0.7522727
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,0.0,1.0,280000.0,0.0,26.0,60.0,0.0,0.0,9.0,selected,0.0,1.0,1.0,110.0,96170020.0,1.0,0.7522727
22.0,0.0,1.0,408000.0,0.0,14.466666,26.0,48.0,1.0,1.0,11.0,7.0,20.0,0.0,1.0,358000.0,0.0,26.0,59.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,110.0,13120005.0,0.0,0.7522727
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
20.0,0.0,1.0,350000.0,0.0,2.0,30.0,48.0,0.0,0.0,11.0,7.0,18.0,0.0,1.0,105000.0,0.0,22.0,32.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,110.0,13120005.0,0.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,20.0,0.0,1.0,360000.0,0.0,26.0,60.0,0.0,0.0,8.0,control,0.0,1.0,1.0,110.0,96170020.0,0.0,0.7522727
22.0,1.0,1.0,620000.0,0.0,11.066667,26.0,60.0,1.0,1.0,11.0,7.0,21.0,0.0,1.0,0.0,320000.0,22.0,98.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,13120005.0,0.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,358000.0,0.0,26.0,48.0,0.0,0.0,11.0,control,0.0,1.0,1.0,110.0,13120005.0,1.0,0.7522727
23.0,0.0,1.0,870000.0,0.0,1.9333333,30.0,56.0,1.0,1.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,13120005.0,0.0,0.7522727
20.0,0.0,1.0,460000.0,0.0,4.0666666,26.0,36.0,1.0,1.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13120005.0,0.0,0.7522727
24.0,0.0,1.0,500000.0,0.0,0.0,26.0,56.0,0.0,0.0,11.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,110.0,13120005.0,1.0,0.7522727
26.0,0.0,1.0,500000.0,0.0,2.0333333,26.0,52.0,1.0,1.0,11.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,110.0,63530020.0,0.0,0.7522727
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,0.0,1.0,100000.0,0.0,22.0,40.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,110.0,13530005.0,0.0,0.7522727
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,19.0,0.0,1.0,0.0,200000.0,26.0,84.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,63530020.0,1.0,0.7522727
24.0,1.0,1.0,500000.0,0.0,7.6,26.0,56.0,1.0,1.0,9.0,7.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,1.0,0.0,1.0,110.0,63530020.0,1.0,0.7522727
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,110.0,13530005.0,1.0,0.7522727
